S8_w,S8_x,S8_y,S8_z,S6_w,S6_x,S6_y,S6_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
-0.0574,-0.0222,0.877,0.4764,-0.085,0.3283,0.8984,0.2786,-0.186,0.1918,0.9628,0.0395,-0.0363,0.1128,0.9298,0.3484,0.919856661,-0.366258339,-0.084352331,-0.112264136,4.946534633,-21.12761706,-4.190089093
-0.0574,-0.0222,0.877,0.4764,-0.085,0.3283,0.8984,0.2786,-0.186,0.1918,0.9628,0.0395,-0.0363,0.1128,0.9298,0.3484,0.937416578,-0.312749729,-0.075630198,-0.133108372,17.4802341,-20.30133157,-7.734086522
-0.0576,-0.0234,0.8798,0.471,-0.0882,0.3404,0.8898,0.2904,-0.179,0.2089,0.9586,0.0719,-0.0396,0.1137,0.9309,0.3447,0.948149729,-0.275625456,-0.064849007,-0.144351329,17.4802341,-20.30133157,-7.734086522
-0.0584,-0.0269,0.8816,0.4675,-0.0941,0.3438,0.8848,0.2998,-0.1719,0.2249,0.9533,0.1051,-0.0435,0.113,0.9321,0.3412,0.957396302,-0.236962091,-0.053904021,-0.155998862,17.4802341,-20.30133157,-7.734086522
-0.0576,-0.0299,0.8826,0.4655,-0.0955,0.3435,0.8815,0.3093,-0.1621,0.2332,0.9499,0.1298,-0.0458,0.1115,0.9321,0.3413,0.957396302,-0.236962091,-0.053904021,-0.155998862,25.89179646,-20.49046914,-9.773770603
-0.0576,-0.0299,0.8826,0.4655,-0.0955,0.3435,0.8815,0.3093,-0.1621,0.2332,0.9499,0.1298,-0.0458,0.1115,0.9321,0.3413,0.963300608,-0.210645513,-0.042477119,-0.160860499,25.89179646,-20.49046914,-9.773770603
-0.0552,-0.0334,0.8838,0.4633,-0.0929,0.3356,0.8801,0.3225,-0.1478,0.2343,0.9471,0.1617,-0.0435,0.111,0.9329,0.3396,0.971030381,-0.177022838,-0.035068916,-0.15663041,32.13145624,-22.75477019,-9.596466528
-0.0542,-0.0357,0.8845,0.4618,-0.0885,0.3316,0.8792,0.3302,-0.1262,0.2297,0.9472,0.1846,-0.043,0.1104,0.933,0.3397,0.970888688,-0.177122916,-0.035435456,-0.157311653,32.13145624,-22.75477019,-9.596466528
-0.0541,-0.038,0.8857,0.4594,-0.085,0.3254,0.8798,0.3357,-0.1198,0.2247,0.9479,0.1912,-0.0419,0.1096,0.9336,0.3383,0.979417641,-0.145904543,-0.01707002,-0.138425302,32.13145624,-22.75477019,-9.596466528
-0.0559,-0.0385,0.8858,0.4591,-0.0841,0.3204,0.8825,0.3337,-0.114,0.2117,0.9517,0.1906,-0.0426,0.1087,0.934,0.3374,0.979417641,-0.145904543,-0.01707002,-0.138425302,33.60521415,-24.79227188,-8.376944156
-0.0559,-0.0385,0.8858,0.4591,-0.0841,0.3204,0.8825,0.3337,-0.114,0.2117,0.9517,0.1906,-0.0426,0.1087,0.934,0.3374,0.981211931,-0.146478579,-0.015226509,-0.124640787,33.60521415,-24.79227188,-8.376944156
-0.059,-0.0383,0.8854,0.4592,-0.0751,0.3078,0.8894,0.3291,-0.1017,0.194,0.9567,0.1911,-0.0429,0.1081,0.9343,0.3367,0.981278968,-0.145624322,-0.015009115,-0.125139401,32.43197465,-30.11893702,-4.364645818
-0.0598,-0.0389,0.8853,0.4594,-0.0538,0.2894,0.8934,0.3391,-0.0676,0.1569,0.9629,0.2084,-0.0424,0.1072,0.9346,0.3364,0.989853603,-0.129760854,0.008089788,-0.057328192,32.43197465,-30.11893702,-4.364645818
-0.0591,-0.0396,0.8853,0.4595,-0.0315,0.2777,0.896,0.3449,-0.0347,0.1262,0.9661,0.2224,-0.0409,0.1061,0.9347,0.3366,0.992764379,-0.115841617,0.02596382,-0.018041277,32.43197465,-30.11893702,-4.364645818
-0.0591,-0.0396,0.8853,0.4595,-0.0315,0.2777,0.896,0.3449,-0.0347,0.1262,0.9661,0.2224,-0.0409,0.1061,0.9347,0.3366,0.992764379,-0.115841617,0.02596382,-0.018041277,32.2839538,-40.27098431,2.427563527
-0.0583,-0.041,0.8851,0.4598,-0.0081,0.2662,0.8997,0.3458,0.002,0.095,0.9688,0.2285,-0.039,0.1039,0.9353,0.3357,0.992811454,-0.107618216,0.047813438,0.021391876,32.2839538,-40.27098431,2.427563527
-0.0587,-0.0399,0.8848,0.4603,-0.0026,0.2594,0.9019,0.3453,0.0078,0.0864,0.9688,0.2321,-0.0385,0.1032,0.9358,0.3347,0.992978622,-0.10293465,0.04956717,0.030675883,32.2839538,-40.27098431,2.427563527
-0.0597,-0.0385,0.8845,0.4609,-0.0004,0.2563,0.9039,0.3424,0.0089,0.0773,0.9693,0.2329,-0.0396,0.1032,0.936,0.3339,0.992832246,-0.101693462,0.048498527,0.039880628,30.58750827,-43.22037424,6.198560793
-0.0603,-0.0372,0.8851,0.4598,0,0.2557,0.9044,0.3413,0.0097,0.0785,0.9692,0.2329,-0.0401,0.1036,0.9361,0.3335,0.992832246,-0.101693462,0.048498527,0.039880628,30.58750827,-43.22037424,6.198560793
-0.0603,-0.0372,0.8851,0.4598,0,0.2557,0.9044,0.3413,0.0097,0.0785,0.9692,0.2329,-0.0401,0.1036,0.9361,0.3335,0.99284123,-0.101237993,0.048859005,0.040372732,30.23548819,-43.37365764,7.003768894
-0.0598,-0.0366,0.8854,0.4594,0.0009,0.2548,0.9046,0.3417,0.0119,0.077,0.9688,0.2352,-0.04,0.104,0.936,0.3338,0.992889431,-0.098925708,0.05113482,0.042065575,30.23548819,-43.37365764,7.003768894
-0.0597,-0.0364,0.8852,0.4597,0.0001,0.255,0.9047,0.341,0.0112,0.0775,0.9687,0.2354,-0.04,0.1038,0.9359,0.3339,0.992953325,-0.098890492,0.050680488,0.041180729,30.23548819,-43.37365764,7.003768894
-0.0599,-0.0361,0.8848,0.4605,-0.003,0.2568,0.9047,0.3399,0.0055,0.0839,0.9685,0.2342,-0.0413,0.1033,0.9356,0.335,0.993094693,-0.101303837,0.049061917,0.03306648,30.3685748,-43.04169212,6.919845815
-0.0584,-0.0352,0.8848,0.4609,-0.0181,0.2659,0.9004,0.3436,-0.0023,0.1004,0.9669,0.2341,-0.0426,0.1035,0.9354,0.3352,0.993094693,-0.101303837,0.049061917,0.03306648,30.3685748,-43.04169212,6.919845815
-0.0584,-0.0352,0.8848,0.4609,-0.0181,0.2659,0.9004,0.3436,-0.0023,0.1004,0.9669,0.2341,-0.0426,0.1035,0.9354,0.3352,0.993575274,-0.101106794,0.0484719,0.015364432,30.3685748,-43.04169212,6.919845815
-0.0575,-0.0349,0.8852,0.4601,-0.0474,0.2795,0.8919,0.3522,-0.0368,0.1416,0.9609,0.235,-0.0456,0.1045,0.9352,0.3351,0.993932368,-0.099621738,0.032296774,-0.033628484,33.63001681,-38.88202157,1.843401952
