S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S8_w,S8_x,S8_y,S8_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
-0.0534,-0.1057,0.9306,0.3463,-0.2829,-0.0667,0.7745,0.5617,0.313,0.5828,0.6132,0.4315,42.5965377024,95.954457234,0.4208102064
-0.0522,-0.1061,0.9309,0.3455,-0.2861,-0.0639,0.7768,0.5572,0.3178,0.576,0.613,0.4373,44.703653383,95.4316847796,-2.8803563512
-0.0526,-0.1085,0.9317,0.3426,-0.2919,-0.0621,0.7811,0.5483,0.3232,0.5654,0.6156,0.4435,44.1110207244,95.3201480692,-2.7028728412
-0.053,-0.109,0.9319,0.3417,-0.2933,-0.0639,0.7806,0.5481,0.3241,0.5643,0.6164,0.4431,44.9767407618,95.1613800338,-4.84210762
-0.0563,-0.1089,0.9313,0.3427,-0.2954,-0.0673,0.7786,0.5494,0.3211,0.5673,0.6177,0.4396,44.575490538,94.9182022672,-5.4725633502
-0.0612,-0.1102,0.9299,0.3453,-0.2952,-0.0874,0.7724,0.5553,0.3174,0.5725,0.6184,0.4346,44.7944972604,94.923319648,-4.7691147248
-0.0619,-0.1108,0.9294,0.3463,-0.2906,-0.0964,0.7716,0.5575,0.304,0.5845,0.6202,0.4255,41.9294147916,95.8682182476,-2.9960134764
-0.0609,-0.1121,0.9289,0.3474,-0.2827,-0.1093,0.7675,0.5647,0.2946,0.5937,0.6188,0.4215,37.6796206704,96.889266624,2.1017153252
-0.0601,-0.1136,0.9274,0.351,-0.2766,-0.1242,0.7601,0.5745,0.3032,0.5921,0.595,0.4508,38.3921247904,96.905329924,2.14779104
-0.0591,-0.1151,0.9262,0.3538,-0.2751,-0.1281,0.7577,0.5776,0.3122,0.5881,0.5836,0.4646,34.434052722,96.9013500492,6.4871178768
-0.0598,-0.115,0.9254,0.356,-0.2762,-0.1311,0.7565,0.578,0.3178,0.5837,0.5806,0.47,33.0709755282,96.7405736132,8.282976823
-0.0599,-0.115,0.9255,0.3557,-0.2767,-0.1316,0.7567,0.5773,0.3181,0.5824,0.5812,0.4707,33.6330224682,96.8152756302,7.8073115096
-0.0596,-0.1153,0.9258,0.3549,-0.2752,-0.1292,0.7576,0.5774,0.3179,0.5821,0.5822,0.47,33.0539242254,96.7790398394,7.9116526712
-0.0562,-0.1157,0.9265,0.3535,-0.2777,-0.1166,0.7556,0.5816,0.3159,0.5828,0.587,0.4644,34.0340639542,96.7741962584,7.480281808
-0.0564,-0.1145,0.9268,0.3529,-0.2845,-0.1104,0.7572,0.5774,0.3123,0.5835,0.5931,0.4583,34.1015692186,96.7482151616,7.4722366474
-0.0561,-0.1129,0.9274,0.3519,-0.2861,-0.0963,0.7641,0.5699,0.3066,0.5859,0.6021,0.4473,36.9412346078,96.6270472792,4.9010739658
-0.0538,-0.1103,0.9298,0.3469,-0.2885,-0.0808,0.7722,0.5602,0.3094,0.5852,0.619,0.4225,42.1697236948,95.8282197592,0.2472382076
-0.0523,-0.1091,0.9298,0.3474,-0.2909,-0.0733,0.7751,0.556,0.3163,0.5797,0.6184,0.4257,41.1797213892,96.1519337276,0.12786849
-0.0523,-0.1087,0.9298,0.3477,-0.2921,-0.0707,0.7756,0.5548,0.322,0.5747,0.6164,0.4312,44.5303271852,95.1456969446,-3.259258269
-0.0551,-0.1089,0.9296,0.3477,-0.2939,-0.075,0.773,0.5571,0.328,0.5694,0.6153,0.4352,44.554378934,95.1878641938,-3.6641261194
-0.0581,-0.1106,0.9287,0.3489,-0.2965,-0.0847,0.7695,0.5592,0.3283,0.5694,0.6157,0.4344,44.33865659,95.042983593,-3.795852587
-0.0596,-0.1115,0.9282,0.3496,-0.2969,-0.0919,0.7679,0.5599,0.322,0.5754,0.6157,0.4312,42.5789969632,95.8851150232,-2.5786229064
-0.0594,-0.1122,0.9274,0.3517,-0.2836,-0.1104,0.7646,0.568,0.3086,0.5906,0.6157,0.4203,39.4605317852,96.4639059284,0.6730802736
-0.0579,-0.1146,0.9268,0.3527,-0.2769,-0.1171,0.763,0.572,0.303,0.594,0.6106,0.427,40.0413949974,96.3827949744,0.8742141944
-0.0564,-0.1164,0.9265,0.3531,-0.2705,-0.1275,0.7603,0.5765,0.3092,0.5885,0.5952,0.4514,35.5162436244,96.7178090188,5.8976477548
-0.0552,-0.1183,0.9254,0.3557,-0.2685,-0.1354,0.7581,0.5786,0.3242,0.5797,0.583,0.4677,32.9332089366,96.5563465578,8.46690315
-0.0556,-0.1184,0.9254,0.3557,-0.2696,-0.1369,0.7579,0.5778,0.3262,0.5769,0.5827,0.4703,33.945231158,96.6233607512,8.4865734488
-0.0551,-0.1182,0.9254,0.3557,-0.2694,-0.1369,0.7578,0.5782,0.3273,0.575,0.583,0.4714,32.7398785366,96.4227252988,8.5226697788
-0.0537,-0.1187,0.9254,0.3556,-0.2669,-0.1348,0.7589,0.5784,0.3279,0.5745,0.5842,0.47,33.226891699,96.40168208,8.6487313178
-0.052,-0.1195,0.9255,0.3555,-0.2661,-0.1321,0.758,0.5806,0.3269,0.5745,0.5849,0.4698,33.742720372,96.4917417296,8.4570279412
-0.0485,-0.1201,0.9257,0.3552,-0.2653,-0.1256,0.7557,0.5852,0.3252,0.5754,0.5871,0.4672,33.764524699,96.3708766396,8.3977341526
-0.0468,-0.1178,0.9268,0.3534,-0.2704,-0.1088,0.7599,0.5808,0.3201,0.5756,0.5971,0.4578,36.27093063,96.4069279904,7.2284874476
-0.0445,-0.1152,0.9279,0.3515,-0.2684,-0.0991,0.7645,0.5775,0.3164,0.5779,0.6043,0.4479,36.1310999442,96.460876694,6.5489349338
-0.0441,-0.1141,0.9285,0.3505,-0.2686,-0.0874,0.7704,0.5714,0.3131,0.582,0.6136,0.4319,41.7675282804,95.7296489998,3.0006271666
-0.0465,-0.1126,0.9286,0.3504,-0.2792,-0.0755,0.7756,0.5609,0.3221,0.574,0.6156,0.4332,44.2436741446,95.292205425,-0.9499969552
-0.0477,-0.1127,0.9291,0.3486,-0.2826,-0.0723,0.7781,0.5561,0.3255,0.5689,0.6151,0.438,43.2668670252,95.5405701856,-0.7334196752
-0.0484,-0.1132,0.9299,0.3463,-0.2868,-0.0686,0.7816,0.5494,0.3294,0.5617,0.6156,0.4437,45.5521251856,94.9313509684,-3.6303874076
-0.0493,-0.1145,0.9306,0.344,-0.2933,-0.0664,0.7833,0.544,0.3352,0.5524,0.6137,0.4536,45.5654688452,94.6720677296,-5.946083918
-0.0502,-0.1147,0.9306,0.3437,-0.2929,-0.0664,0.7835,0.5439,0.337,0.5496,0.6144,0.4546,45.4157747744,94.4067746464,-5.625785536
-0.0523,-0.1151,0.9302,0.3444,-0.2943,-0.0733,0.7803,0.5468,0.3356,0.5506,0.6164,0.4517,45.5039100748,94.4034508708,-5.9628437048
-0.0584,-0.1147,0.9285,0.348,-0.2878,-0.0942,0.7754,0.554,0.3218,0.5676,0.6164,0.4405,43.4530505904,95.2908896904,-3.7007246352
-0.0579,-0.1161,0.9282,0.3486,-0.2753,-0.1128,0.7722,0.5613,0.299,0.5921,0.6164,0.4241,43.6977801152,95.3101278784,-3.1937350008
-0.0579,-0.1161,0.9282,0.3486,-0.2753,-0.1128,0.7722,0.5613,0.299,0.5921,0.6164,0.4241,40.0850174616,96.29216694,1.3250553576
-0.0549,-0.1195,0.9271,0.3509,-0.2677,-0.1274,0.7669,0.5691,0.304,0.5921,0.5977,0.4467,36.0318406224,96.9368427144,6.0645848792
-0.0548,-0.1201,0.9265,0.3522,-0.2641,-0.1329,0.7634,0.5742,0.3139,0.5866,0.5866,0.4616,36.516775674,96.8557353328,6.1390314696
