S8_w,S8_x,S8_y,S8_z,S11_w,S11_x,S11_y,S11_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
-0.3563,-0.0051,0.7947,0.4911,-0.4377,0.3087,0.7039,0.4664,-0.3301,0.1137,0.9174,0.1904,-0.4005,0.1012,0.8563,0.3096,0.988470058,-0.108883349,0.100711676,-0.030471623,18.58141768,0.558243555,10.74176315
-0.3553,0.0018,0.7937,0.4935,-0.4367,0.3093,0.7048,0.4655,-0.3547,0.1393,0.9079,0.1741,-0.4015,0.1021,0.8558,0.3096,0.988380056,-0.109154969,0.101616436,-0.029396556,17.16213773,8.394751517,2.651647744
-0.3601,0.0223,0.7857,0.5024,-0.4353,0.3122,0.7059,0.4632,-0.4271,0.2229,0.8666,0.1294,-0.4015,0.1085,0.8541,0.312,0.98108539,-0.11111315,0.050859954,-0.150128581,14.83161948,12.73149105,-1.382378954
-0.3632,0.0277,0.7814,0.5065,-0.4348,0.3119,0.7063,0.4632,-0.4398,0.2285,0.8599,0.1213,-0.401,0.1104,0.8541,0.3121,0.97404993,-0.12171855,0.027114655,-0.188881245,13.5187026,13.89843712,-2.762641035
-0.3632,0.031,0.7819,0.5056,-0.4357,0.3117,0.7062,0.4627,-0.4507,0.2352,0.8554,0.0992,-0.3973,0.1145,0.8555,0.3113,0.970550038,-0.132784167,0.018325416,-0.200162853,12.39688002,14.06297803,-3.471652542
-0.3648,0.0317,0.781,0.5057,-0.4375,0.3123,0.7047,0.4628,-0.4553,0.2343,0.8537,0.0934,-0.3986,0.1152,0.8553,0.3101,0.967812586,-0.143936522,0.012766193,-0.206053634,11.12158648,14.4868963,-3.852208921
-0.3665,0.0336,0.7808,0.5046,-0.4411,0.3132,0.7005,0.4652,-0.4575,0.2337,0.8534,0.0874,-0.3998,0.1177,0.8554,0.3074,0.967401272,-0.148006227,0.011397648,-0.205180478,10.68658367,14.61208011,-4.15040006
-0.367,0.0343,0.7807,0.5045,-0.4413,0.3148,0.6994,0.4657,-0.4549,0.2332,0.8549,0.0881,-0.4005,0.1205,0.8542,0.3087,0.967834125,-0.150086041,0.015186135,-0.201347131,11.1829973,14.0142645,-3.622062543
-0.3669,0.0293,0.7829,0.5015,-0.4439,0.3151,0.6979,0.4653,-0.4383,0.2252,0.8638,0.1046,-0.4041,0.1195,0.8532,0.3073,0.969241196,-0.145304466,0.020195778,-0.19761135,13.99311506,10.97411653,-0.771390821
-0.3672,0.0247,0.7843,0.4993,-0.4445,0.3143,0.6981,0.4649,-0.4271,0.219,0.8694,0.117,-0.4073,0.1181,0.8519,0.307,0.976507447,-0.128491739,0.043681015,-0.167376961,15.63125337,7.178803274,3.802735755
-0.3724,0.0177,0.7843,0.4957,-0.4457,0.3131,0.6993,0.4627,-0.4009,0.1845,0.8869,0.1365,-0.4088,0.114,0.8529,0.3037,0.982925795,-0.123223823,0.061115775,-0.122219608,15.99490001,3.411192199,8.832684554
-0.3815,0.0128,0.7832,0.4907,-0.4531,0.3112,0.6962,0.4614,-0.3774,0.1461,0.902,0.1498,-0.4121,0.1109,0.8532,0.2998,0.985537224,-0.122722001,0.071818324,-0.092183611,15.22262715,0.538651819,12.27980857
-0.3901,0.004,0.7838,0.483,-0.4519,0.3112,0.6987,0.4588,-0.3524,0.1053,0.9178,0.1491,-0.413,0.1047,0.8555,0.2938,0.986141461,-0.133104343,0.090290493,-0.040692506,14.51431846,-0.752030492,13.78766908
-0.3903,0.0032,0.7849,0.4812,-0.4511,0.3121,0.6985,0.4593,-0.3469,0.1016,0.9204,0.1484,-0.4127,0.1044,0.8561,0.2928,0.985335993,-0.136755761,0.097139024,-0.031222626,14.16680378,-1.816312204,14.5394436
-0.3898,0.0033,0.786,0.4797,-0.4504,0.312,0.6989,0.4594,-0.3457,0.1015,0.9211,0.1473,-0.4099,0.1057,0.8572,0.2932,0.985244478,-0.138744798,0.095420678,-0.03062831,13.95209458,-1.670220716,14.24283792
-0.3902,0.0042,0.7855,0.4801,-0.4496,0.312,0.7008,0.4575,-0.3566,0.1145,0.9165,0.14,-0.4107,0.1047,0.8569,0.2933,0.984955018,-0.139679201,0.096903671,-0.031032426,13.30878103,0.788415679,11.59024043
-0.3861,0.0079,0.7877,0.4798,-0.4476,0.3113,0.7045,0.4542,-0.3882,0.1569,0.8999,0.1216,-0.4107,0.1045,0.8567,0.2937,0.982629177,-0.136273553,0.070402432,-0.104464905,12.77577924,6.23465843,5.064649703
-0.3807,0.0227,0.7874,0.4841,-0.4492,0.3122,0.705,0.4512,-0.4232,0.205,0.8764,0.1036,-0.4095,0.1072,0.857,0.2935,0.976901163,-0.1298768,0.045271624,-0.163543921,11.62803802,10.74188976,0.078995428
-0.3813,0.0262,0.786,0.4857,-0.4495,0.3139,0.7033,0.4524,-0.442,0.2197,0.8645,0.0949,-0.4124,0.1092,0.8552,0.2941,0.973571364,-0.130762335,0.032774407,-0.184352514,10.5486867,12.90259136,-2.220406119
-0.3771,0.0297,0.7868,0.4875,-0.4489,0.3139,0.7008,0.4568,-0.4526,0.2325,0.8565,0.0855,-0.4104,0.1141,0.8538,0.2989,0.973056582,-0.137657203,0.032255295,-0.182129018,9.920110667,14.20199964,-3.096759346
-0.378,0.0308,0.7857,0.4887,-0.453,0.3123,0.6965,0.4604,-0.463,0.2368,0.8502,0.0812,-0.4112,0.1143,0.8522,0.3023,0.96779406,-0.143195518,0.019467737,-0.206132742,9.767487507,14.41725315,-3.364598956
-0.3762,0.0293,0.787,0.4879,-0.4529,0.3121,0.6964,0.4608,-0.4618,0.2369,0.8507,0.0817,-0.412,0.1146,0.8513,0.3036,0.966653147,-0.14407623,0.019922981,-0.210776677,10.84871154,13.21908919,-2.517162552
-0.374,0.0164,0.7902,0.485,-0.4546,0.3105,0.6991,0.4561,-0.416,0.2104,0.8753,0.1285,-0.4169,0.1093,0.8511,0.2993,0.974863229,-0.12233919,0.04369237,-0.181013216,14.28687178,9.565141722,1.271042348
-0.3746,0.0108,0.7917,0.4823,-0.4531,0.3109,0.7005,0.455,-0.3998,0.1954,0.884,0.1427,-0.4176,0.108,0.8515,0.2981,0.980090103,-0.108576522,0.06014484,-0.1549746,17.75319717,3.85315671,7.022450101
-0.3771,0.0018,0.7947,0.4754,-0.453,0.3102,0.7013,0.4545,-0.3529,0.1577,0.9043,0.1807,-0.4178,0.1029,0.8534,0.294,0.98028394,-0.102584796,0.059325063,-0.158114813,20.10090444,-1.502713112,12.00057296
-0.3796,-0.0009,0.7926,0.4769,-0.4553,0.3089,0.6996,0.4557,-0.3338,0.1321,0.9119,0.1984,-0.4201,0.0991,0.8527,0.2938,0.989426205,-0.076343325,0.117635846,-0.037003906,20.55163429,-2.938408072,14.51401544
-0.3787,-0.0034,0.7946,0.4745,-0.4536,0.3104,0.6997,0.4562,-0.3225,0.1185,0.9165,0.2043,-0.4194,0.0974,0.8538,0.2924,0.989234066,-0.075280368,0.12380404,-0.020527736,20.38604001,-4.800198156,15.75227678
-0.3763,-0.0074,0.7965,0.473,-0.453,0.3095,0.6994,0.458,-0.3111,0.1079,0.9214,0.2061,-0.4165,0.0968,0.8549,0.2936,0.988343273,-0.079511096,0.129547034,-0.008551448,20.14580891,-6.24645192,16.7104176
-0.3768,-0.0056,0.7966,0.4724,-0.4536,0.3094,0.7005,0.4556,-0.3079,0.1037,0.9235,0.2035,-0.4149,0.0962,0.8564,0.2915,0.988121855,-0.081533588,0.130151803,-0.005289711,19.73883866,-5.785302923,16.65727598
-0.3762,-0.0033,0.7962,0.4736,-0.454,0.3096,0.7003,0.4555,-0.3142,0.1099,0.9208,0.2026,-0.4169,0.0961,0.8553,0.2918,0.988504501,-0.079805108,0.127780666,-0.012731742,19.90255912,-2.292156558,13.00997189
-0.3688,0.0093,0.7963,0.4793,-0.453,0.3089,0.7028,0.453,-0.3626,0.1801,0.8966,0.179,-0.4197,0.0958,0.8533,0.294,0.988177854,-0.081115771,0.129455111,-0.012889332,19.90595975,4.650360803,5.230335689
-0.3678,0.0168,0.7948,0.4822,-0.453,0.3094,0.7029,0.4526,-0.3903,0.219,0.8787,0.1652,-0.4196,0.0968,0.8529,0.2951,0.983331656,-0.06430497,0.084465692,-0.147611893,18.543219,11.04305275,0.093713576
-0.3739,0.0344,0.7895,0.4853,-0.4521,0.3122,0.7033,0.4509,-0.4389,0.2561,0.8504,0.1359,-0.4176,0.1044,0.8532,0.2945,0.975683854,-0.073372627,0.041894423,-0.202243251,16.87034809,12.94828637,-1.907505058
-0.3742,0.0355,0.789,0.4857,-0.4517,0.3125,0.7031,0.4513,-0.442,0.2579,0.8488,0.1322,-0.4168,0.1042,0.8538,0.294,0.975713703,-0.072982199,0.040849385,-0.202454182,16.26880096,13.75582775,-2.467163853
-0.3775,0.0379,0.7868,0.4866,-0.4525,0.3143,0.7014,0.452,-0.447,0.2587,0.8458,0.1331,-0.4174,0.1058,0.8532,0.2942,0.974629001,-0.076155908,0.03572147,-0.207418815,16.49223383,14.1896772,-2.344116053
-0.378,0.0399,0.7856,0.4881,-0.4532,0.3156,0.7002,0.4522,-0.4452,0.2592,0.846,0.1367,-0.4186,0.1083,0.8521,0.2947,0.975756185,-0.072560218,0.036368349,-0.203254089,17.14880169,13.44206381,-2.024810904
-0.3753,0.042,0.7852,0.4905,-0.4539,0.3157,0.6962,0.4575,-0.4315,0.254,0.8529,0.1472,-0.4193,0.1096,0.8508,0.2969,0.978288844,-0.068790509,0.049788978,-0.18904989,18.02589845,11.72852325,-0.745653876
-0.375,0.0462,0.7821,0.4953,-0.4562,0.3151,0.6889,0.4667,-0.4306,0.2487,0.8556,0.1432,-0.4173,0.1115,0.8507,0.2992,0.978315384,-0.078420028,0.049184332,-0.185284136,13.67836661,10.67035798,-0.408830432
-0.3937,0.0793,0.7654,0.5026,-0.4721,0.3156,0.6524,0.5017,-0.4463,0.1799,0.8762,0.0242,-0.4027,0.1347,0.8531,0.3029,0.96474037,-0.200271301,0.026255444,-0.168754486,3.425329681,10.05551183,-0.032273665
-0.4,0.0969,0.7534,0.5126,-0.4721,0.3165,0.6427,0.5136,-0.4504,0.1572,0.8788,-0.0072,-0.3989,0.1435,0.8508,0.3101,0.957013471,-0.243451391,0.0221229,-0.156100011,-3.927860332,9.310476419,1.048954529
-0.4136,0.1246,0.7351,0.5223,-0.4741,0.3135,0.6208,0.5398,-0.4365,0.1055,0.8872,-0.1047,-0.388,0.1535,0.8507,0.3195,0.907015517,-0.398672108,0.022685999,-0.133674036,-13.41508793,5.914947509,1.706941053
-0.4136,0.1246,0.7351,0.5223,-0.4741,0.3135,0.6208,0.5398,-0.4365,0.1055,0.8872,-0.1047,-0.388,0.1535,0.8507,0.3195,0.907015517,-0.398672108,0.022685999,-0.133674036,-17.75340088,5.22551568,1.958271188
-0.4295,0.143,0.7317,0.5095,-0.4751,0.312,0.6064,0.5559,-0.4196,0.0743,0.8883,-0.1712,-0.3834,0.1615,0.8485,0.3268,0.870735869,-0.474886081,0.036477321,-0.12235874,-23.46865024,1.847518469,2.975901666
-0.4376,0.1417,0.7357,0.497,-0.4772,0.3098,0.6052,0.5565,-0.411,0.0625,0.8886,-0.1938,-0.3822,0.1604,0.8499,0.3253,0.870735869,-0.474886081,0.036477321,-0.12235874,-27.95195929,0.095763448,4.133530677
-0.4496,0.137,0.7373,0.4851,-0.4778,0.3046,0.5979,0.5668,-0.3974,0.036,0.8863,-0.2348,-0.3834,0.1538,0.8515,0.3229,0.845543093,-0.519154303,0.045209011,-0.116154351,-31.01761965,-1.15377195,5.01896406
-0.4546,0.1357,0.7415,0.4743,-0.4774,0.3032,0.5921,0.574,-0.3875,0.0195,0.8826,-0.265,-0.3831,0.1506,0.853,0.3206,0.8456094,-0.519131466,0.04320601,-0.116535416,-34.50028519,-2.23762152,5.712710144
-0.4566,0.1384,0.7418,0.4711,-0.4756,0.3048,0.5863,0.5805,-0.3887,0.0169,0.8802,-0.2714,-0.3842,0.1506,0.8527,0.3199,0.815810621,-0.565183431,0.05302058,-0.11049678,-37.47268739,-2.415741833,5.625347997
-0.4583,0.1419,0.7432,0.4663,-0.4726,0.3066,0.5831,0.5852,-0.387,0.0121,0.8744,-0.2921,-0.382,0.155,0.8521,0.3224,0.80070144,-0.586232741,0.053440563,-0.111141728,-36.32452503,-1.994720887,5.250816639
-0.4509,0.1414,0.7314,0.4914,-0.4783,0.3026,0.5969,0.5685,-0.4011,0.0318,0.8801,-0.2516,-0.3865,0.1536,0.8486,0.3267,0.808348381,-0.574691654,0.053535112,-0.11591544,-33.5471253,-1.01978228,4.760527038
-0.4509,0.1414,0.7314,0.4914,-0.4783,0.3026,0.5969,0.5685,-0.4011,0.0318,0.8801,-0.2516,-0.3865,0.1536,0.8486,0.3267,0.807060631,-0.576066029,0.054784028,-0.117472453,-27.72296306,1.264410318,3.926196818
-0.4338,0.1295,0.7272,0.5158,-0.476,0.3039,0.6298,0.533,-0.4268,0.0592,0.8833,-0.1844,-0.3906,0.143,0.8493,0.3247,0.865640178,-0.481413226,0.028132201,-0.134599282,-23.01689675,4.71206782,3.886756901
-0.4338,0.1295,0.7272,0.5158,-0.476,0.3039,0.6298,0.533,-0.4268,0.0592,0.8833,-0.1844,-0.3906,0.143,0.8493,0.3247,0.865640178,-0.481413226,0.028132201,-0.134599282,-18.59463814,8.211775227,4.137946421
-0.4115,0.094,0.7399,0.5236,-0.4632,0.3065,0.6726,0.4888,-0.4651,0.085,0.8764,-0.0909,-0.4026,0.1177,0.8533,0.3095,0.917074315,-0.369381173,-0.007025695,-0.149942955,-12.33182931,10.05264213,4.443294378
-0.4062,0.0902,0.7459,0.52,-0.4586,0.3096,0.6785,0.483,-0.4677,0.0961,0.8764,-0.0626,-0.4027,0.1166,0.8538,0.3083,0.917604503,-0.36786659,-0.00737288,-0.150405415,-6.212416642,11.4868864,4.970378508
-0.3963,0.0819,0.7564,0.5137,-0.4566,0.3131,0.6878,0.4692,-0.4707,0.1268,0.8728,0.0189,-0.4093,0.1156,0.8518,0.3056,0.936036995,-0.319416881,-0.009471931,-0.147369883,1.568918069,12.49671501,5.995813976
-0.3903,0.0764,0.7604,0.5132,-0.4551,0.3124,0.6914,0.466,-0.463,0.1411,0.8731,0.057,-0.41,0.1143,0.8513,0.3066,0.936359812,-0.317213018,-0.003359519,-0.150316058,8.574243747,11.24992152,7.326886311
-0.3845,0.0566,0.771,0.5043,-0.4572,0.3021,0.71,0.4421,-0.44,0.1787,0.8663,0.1542,-0.4174,0.0963,0.8542,0.2944,0.986445889,-0.091121356,0.023509995,-0.134419816,14.74450421,11.20909007,8.156660349
-0.3845,0.0566,0.771,0.5043,-0.4572,0.3021,0.71,0.4421,-0.44,0.1787,0.8663,0.1542,-0.4174,0.0963,0.8542,0.2944,0.986445889,-0.091121356,0.023509995,-0.134419816,19.60790857,11.65638307,8.32336051
-0.3828,0.0362,0.7755,0.5007,-0.4659,0.2849,0.7236,0.4218,-0.4385,0.2031,0.8492,0.2125,-0.4309,0.0748,0.854,0.2816,0.989340222,-0.002944152,0.032743936,-0.141862936,24.26012382,11.99852742,9.130158145
-0.382,0.027,0.7773,0.499,-0.4666,0.2796,0.7285,0.4163,-0.4312,0.2077,0.8478,0.2282,-0.4302,0.0692,0.8562,0.2775,0.989340222,-0.002944152,0.032743936,-0.141862936,27.88929548,12.42192546,9.557549129
-0.3836,0.021,0.7753,0.5012,-0.4751,0.2678,0.738,0.397,-0.433,0.2327,0.8264,0.2742,-0.4374,0.054,0.8579,0.2637,0.983468305,0.095738182,0.03656152,-0.14929015,33.84726034,13.96958666,9.348221879
-0.3815,0.0182,0.7732,0.5061,-0.4761,0.2657,0.7402,0.3931,-0.431,0.2473,0.815,0.2977,-0.4389,0.0507,0.8585,0.2599,0.983468305,0.095738182,0.03656152,-0.14929015,40.03955141,13.73758483,10.0103376
-0.3724,0.013,0.7675,0.5215,-0.4761,0.2561,0.7455,0.3897,-0.4127,0.2642,0.7933,0.361,-0.4374,0.041,0.86,0.2593,0.967383505,0.203437862,0.04578252,-0.143826811,44.20816011,13.02044661,11.31589383
-0.365,0.0921,0.7452,0.5503,-0.4666,0.2202,0.6386,0.5708,-0.3818,0.0694,0.9127,-0.1271,-0.3351,0.0942,0.8742,0.3384,0.894142601,-0.422417434,0.003453651,-0.148528088,-17.92730987,-1.172524974,7.591288785
-0.3612,0.0888,0.7459,0.5524,-0.4651,0.2162,0.6417,0.5701,-0.3781,0.0689,0.9143,-0.1279,-0.3327,0.0917,0.8758,0.3372,0.892347659,-0.426170706,-0.002000306,-0.148627667,-16.75680354,-1.732722797,8.010491354
-0.3499,0.0797,0.7474,0.5589,-0.4566,0.2111,0.6547,0.564,-0.3735,0.0754,0.9179,-0.1097,-0.3276,0.085,0.8775,0.3396,0.89205199,-0.425978773,0.007672914,-0.15075297,-13.34626832,-1.859405461,8.416678474
-0.3392,0.0634,0.752,0.5615,-0.4382,0.2126,0.6855,0.541,-0.3732,0.088,0.9209,-0.069,-0.3184,0.0739,0.8827,0.3374,0.896874496,-0.41365864,0.001318468,-0.156527726,-7.184673791,-0.051104387,9.624524421
-0.3316,0.0562,0.7609,0.5548,-0.4227,0.223,0.7113,0.5153,-0.3837,0.0975,0.9182,-0.0065,-0.3242,0.0626,0.8842,0.33,0.940414814,-0.301223745,-0.009007004,-0.15749002,-0.623605358,1.874727285,10.38720185
-0.3226,0.0524,0.7719,0.5451,-0.4003,0.2365,0.7368,0.4907,-0.385,0.1135,0.9149,0.0424,-0.3251,0.0577,0.8883,0.3191,0.958011179,-0.239612132,-0.010790852,-0.157111948,4.304616528,1.716680842,10.67553895
-0.3106,0.0442,0.789,0.5281,-0.3817,0.2412,0.7587,0.4694,-0.3737,0.1256,0.9161,0.0724,-0.3184,0.0548,0.896,0.3045,0.968824711,-0.194586712,-0.008872052,-0.153088139,6.753619511,-0.185086774,10.72537384
-0.3063,0.0399,0.7964,0.5198,-0.3774,0.2422,0.7628,0.4657,-0.367,0.1283,0.9179,0.0787,-0.3148,0.0521,0.9009,0.294,0.972409425,-0.177715467,-0.00805644,-0.150904662,8.763964608,-0.768240552,10.448283
-0.2998,0.0431,0.7999,0.518,-0.3684,0.2465,0.7658,0.4658,-0.3598,0.1376,0.9179,0.0941,-0.3108,0.0538,0.903,0.2915,0.975689731,-0.159213987,-0.004569043,-0.15053099,8.901300154,-1.048102253,9.884300457
-0.2983,0.0481,0.7998,0.5186,-0.3657,0.2491,0.7653,0.4673,-0.3566,0.1428,0.9184,0.0938,-0.3064,0.0585,0.9042,0.2916,0.975856649,-0.159426978,-0.005276807,-0.149194488,8.780263901,-0.713753179,9.425991763
-0.2994,0.0626,0.7923,0.5277,-0.3768,0.2472,0.7506,0.483,-0.3612,0.148,0.9165,0.0872,-0.307,0.069,0.9006,0.2994,0.973977325,-0.168292782,-0.005592991,-0.151705071,8.096134178,-0.46494448,8.993514479
-0.2999,0.0703,0.788,0.533,-0.3789,0.2468,0.7459,0.489,-0.3629,0.1478,0.9165,0.0791,-0.3064,0.0715,0.9002,0.3009,0.973454046,-0.172641493,-0.004823429,-0.150196105,6.40162932,-0.166181949,8.306492617
-0.2996,0.0879,0.7764,0.5473,-0.3837,0.2484,0.7268,0.5125,-0.3696,0.1483,0.9152,0.0609,-0.3029,0.0842,0.8957,0.3143,0.963421549,-0.219321639,-0.012354978,-0.15350665,3.308208266,0.559480529,7.265767717
-0.3054,0.098,0.7677,0.5546,-0.3935,0.2453,0.7072,0.5336,-0.382,0.142,0.913,0.0165,-0.3002,0.0934,0.8925,0.3231,0.962201614,-0.226280239,-0.012746296,-0.15100609,-1.935380375,0.981582164,5.796547016
-0.3117,0.1079,0.7605,0.5592,-0.3999,0.2448,0.6942,0.546,-0.3875,0.1376,0.9113,-0.0151,-0.2998,0.1013,0.8903,0.3272,0.941897756,-0.295449142,-0.023898605,-0.158010373,-6.131898634,0.44556276,4.670888084
-0.3143,0.1151,0.7567,0.5614,-0.4054,0.2435,0.6771,0.5636,-0.3845,0.1318,0.9119,-0.0559,-0.2999,0.1091,0.8873,0.3326,0.920381727,-0.355379706,-0.017755646,-0.162134136,-9.423139666,-1.17422408,4.317337059
-0.3153,0.1162,0.7578,0.5591,-0.4067,0.2423,0.6727,0.5685,-0.3804,0.1289,0.9132,-0.0679,-0.298,0.1124,0.8866,0.3351,0.914895965,-0.370622458,-0.014305169,-0.159372923,-13.42429622,-2.598932294,4.011003169
-0.324,0.1166,0.7595,0.5518,-0.4111,0.2398,0.6604,0.5806,-0.3734,0.119,0.9139,-0.1051,-0.2966,0.1166,0.8856,0.3375,0.898680343,-0.409841075,-0.00720455,-0.156051366,-15.71729812,-3.507652588,3.771364409
-0.3285,0.1245,0.7592,0.5478,-0.4147,0.2355,0.6391,0.6033,-0.3662,0.1123,0.913,-0.1396,-0.2958,0.1242,0.8814,0.3465,0.895912502,-0.417114929,-0.005636225,-0.152722482,-18.73948937,-4.98515424,3.671334138
-0.3307,0.1273,0.7606,0.5439,-0.4163,0.2324,0.6302,0.6126,-0.3593,0.1066,0.9125,-0.1632,-0.294,0.1275,0.8797,0.3511,0.869969629,-0.46900235,0.008367735,-0.15205138,-21.21093193,-5.911686969,3.641146295
-0.333,0.1288,0.7614,0.5409,-0.4191,0.2294,0.6231,0.6191,-0.3563,0.1007,0.9111,-0.1804,-0.2938,0.1291,0.8788,0.3529,0.86382459,-0.48061282,0.011030327,-0.15065433,-22.27007798,-6.120285051,3.649945593
-0.3343,0.1285,0.7603,0.5418,-0.4213,0.2269,0.6198,0.6218,-0.3561,0.0986,0.9111,-0.1824,-0.2947,0.129,0.8778,0.3546,0.862968751,-0.481881326,0.01237638,-0.151400618,-22.24062738,-6.077042316,3.756704499
-0.3352,0.1249,0.7577,0.5457,-0.4213,0.2277,0.6235,0.6178,-0.3577,0.0986,0.9122,-0.1734,-0.2968,0.1267,0.8771,0.3554,0.857291835,-0.492438547,0.014017283,-0.1495276,-20.08548601,-4.969064708,3.839326074
-0.3287,0.1184,0.7513,0.5598,-0.4138,0.2356,0.6412,0.6016,-0.3651,0.1063,0.9136,-0.1432,-0.2985,0.124,0.876,0.3577,0.871440807,-0.465879366,0.008664162,-0.153206623,-13.02563268,-1.886175333,3.895322557
-0.3149,0.1134,0.743,0.5795,-0.4063,0.2431,0.6603,0.5828,-0.3828,0.1267,0.9122,-0.0712,-0.2991,0.1218,0.8742,0.3624,0.901740122,-0.401629206,-0.007217863,-0.159707968,-5.431861337,0.991360993,4.680549323
-0.3118,0.11,0.7418,0.5833,-0.4015,0.2483,0.6691,0.5737,-0.3892,0.1366,0.9104,-0.0298,-0.3007,0.1188,0.8744,0.3614,0.902287691,-0.399406906,-0.006175426,-0.162212548,3.905730752,2.706646413,6.850777133
-0.2953,0.0995,0.7504,0.5828,-0.3857,0.2653,0.692,0.5493,-0.3875,0.1558,0.9052,0.078,-0.3067,0.1133,0.8725,0.3629,0.929732765,-0.330727213,-0.011793359,-0.161485024,9.802651352,2.894225773,8.19268062
-0.2934,0.0966,0.7518,0.5823,-0.382,0.2684,0.7009,0.539,-0.3839,0.1607,0.9031,0.1047,-0.308,0.11,0.8736,0.3601,0.962776612,-0.226522677,-0.010871516,-0.147073051,15.67917463,2.663848217,9.807042955
-0.2886,0.0755,0.7716,0.5617,-0.371,0.2744,0.731,0.5025,-0.3632,0.1771,0.8961,0.1831,-0.3154,0.0944,0.8804,0.3412,0.982814391,-0.12299468,0.006011413,-0.137521069,19.05976502,1.599321122,10.11098331
-0.2879,0.0693,0.7766,0.5559,-0.3687,0.2757,0.7364,0.4956,-0.3602,0.1802,0.8937,0.197,-0.3175,0.091,0.8815,0.3372,0.985204327,-0.103287661,0.009071894,-0.136461691,23.19995663,0.633932543,10.73145831
-0.2856,0.0592,0.7861,0.5447,-0.3625,0.2776,0.7498,0.4787,-0.3442,0.187,0.8917,0.2262,-0.3179,0.086,0.8863,0.3253,0.989626296,-0.059756529,0.0197894,-0.129140743,27.45291157,-0.438143756,10.83171031
-0.2856,0.0401,0.7981,0.5289,-0.356,0.2741,0.7677,0.4569,-0.3331,0.1986,0.8837,0.2617,-0.3193,0.075,0.8923,0.3101,0.991056919,-0.002090242,0.026902017,-0.130683185,30.87222978,-1.156973538,10.86061279
-0.2866,0.0057,0.8126,0.5073,-0.345,0.2669,0.7965,0.4185,-0.3126,0.2191,0.8696,0.3126,-0.3182,0.0539,0.9044,0.2786,0.986750782,0.077275333,0.036877003,-0.137809663,34.71332902,-1.495652358,10.61877322
-0.2844,0.0001,0.8146,0.5054,-0.3399,0.2646,0.8037,0.4103,-0.3056,0.2218,0.8673,0.3242,-0.317,0.0485,0.9072,0.272,0.985150531,0.093343218,0.038195618,-0.138948085,38.21838755,-2.350110791,10.69117716
-0.2807,-0.0126,0.8176,0.5023,-0.3319,0.2598,0.8139,0.3998,-0.2994,0.2225,0.8627,0.3411,-0.3121,0.0392,0.9123,0.262,0.978757449,0.14289066,0.041037615,-0.14118084,40.02691603,-2.554312369,10.9838798
-0.28,-0.02,0.8189,0.5005,-0.3284,0.2564,0.8193,0.3937,-0.299,0.2208,0.8627,0.3425,-0.3104,0.0335,0.9147,0.2561,0.977303596,0.150908986,0.039370838,-0.143367002,40.13770979,-2.704604121,11.26140399
-0.2812,-0.0206,0.8182,0.5009,-0.3312,0.2541,0.8181,0.3952,-0.3016,0.2183,0.864,0.3386,-0.3114,0.0308,0.9149,0.2546,0.977545344,0.148533858,0.038274764,-0.144491649,39.53650484,-2.473962917,11.41036649
-0.2828,-0.0142,0.8168,0.5025,-0.3328,0.2548,0.8128,0.4043,-0.3106,0.2156,0.8678,0.322,-0.3123,0.0334,0.9127,0.2611,0.980533424,0.124292134,0.033074991,-0.148363455,36.99349015,-1.858304546,11.25426506
-0.2865,-0.007,0.8155,0.5026,-0.3389,0.2551,0.8047,0.4151,-0.3204,0.2064,0.876,0.2953,-0.3128,0.0361,0.9116,0.2638,0.981229628,0.120868694,0.033564878,-0.146466976,30.37220464,-1.032505215,11.59070375
-0.2913,0.0173,0.8078,0.512,-0.3501,0.2603,0.7821,0.4447,-0.3424,0.1882,0.8869,0.2461,-0.3138,0.0502,0.9061,0.2789,0.989344685,0.017506923,0.008196952,-0.144303196,24.17072099,0.530265766,11.3462661
-0.2907,0.0571,0.7894,0.5374,-0.3649,0.2625,0.75,0.485,-0.3673,0.1716,0.8967,0.1773,-0.3078,0.0788,0.8956,0.311,0.987830552,-0.062002935,-0.007638745,-0.142436254,18.00976475,1.997517786,10.37822337
-0.2962,0.0756,0.7756,0.5521,-0.3689,0.2607,0.7323,0.5094,-0.3859,0.1606,0.9006,0.1185,-0.2996,0.0942,0.8919,0.325,0.979102515,-0.138722704,-0.025910716,-0.146433985,10.72404784,3.242893232,8.728503906
-0.3069,0.0794,0.7669,0.5579,-0.3787,0.2535,0.7182,0.5256,-0.3941,0.1483,0.9046,0.0657,-0.2973,0.101,0.89,0.3305,0.965029111,-0.211608633,-0.038249983,-0.149925115,4.508974109,3.098730042,7.399961072
-0.3135,0.0868,0.7573,0.5661,-0.3858,0.2487,0.7039,0.5419,-0.3889,0.1367,0.911,0.0076,-0.2926,0.1072,0.8904,0.3317,0.94874645,-0.274446807,-0.035604707,-0.152615294,-1.760064874,1.425226158,6.112439221
-0.3139,0.0936,0.7501,0.5743,-0.3909,0.2442,0.6873,0.5613,-0.3901,0.1307,0.9111,-0.0182,-0.2914,0.114,0.8858,0.3425,0.933587482,-0.323255693,-0.036611303,-0.150265706,-4.687167403,0.837885694,5.599115879
